MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,totalLivingArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,TypeOfPorch,Porchsqft,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,RM,60,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,712,728,GasA,Ex,Y,SBrkr,832,809,1641,2369,0,1,1,3,1,Ex,6,1,Gd,Detchd,1925,Unf,2,546,Fa,TA,Y,0,EnclosedPorch,234,NA,8,2006,WD,Normal,147000-179200
60,RL,74,9056,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,Unf,707,707,GasA,Ex,Y,SBrkr,707,707,1414,2121,0,2,1,3,1,Gd,6,1,Gd,Attchd,2004,Fin,2,403,TA,TA,Y,100,OpenPorch,35,NA,10,2006,WD,Normal,147000-179200
60,RL,?,9636,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,808,808,GasA,Gd,Y,SBrkr,808,785,1593,2401,0,2,1,3,1,TA,7,1,TA,BuiltIn,1993,RFn,2,389,TA,TA,Y,342,OpenPorch,40,MnPrv,12,2009,WD,Normal,147000-179200
60,RL,59,7837,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,799,799,GasA,Gd,Y,SBrkr,799,772,1571,2370,0,2,1,3,1,TA,7,1,TA,Attchd,1993,RFn,2,380,TA,TA,Y,0,OpenPorch,40,NA,5,2009,WD,Normal,147000-179200
20,RL,70,9100,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1212,1212,GasA,Ex,Y,SBrkr,1212,0,1212,2424,0,2,0,3,1,Gd,6,0,NA,Attchd,2001,RFn,2,573,TA,TA,Y,356,None,0,NA,6,2009,WD,Normal,147000-179200
80,RL,78,12090,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,VinylSd,BrkFace,74,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,585,585,GasA,Ex,Y,SBrkr,1140,728,1868,2453,0,3,1,3,1,TA,7,1,TA,BuiltIn,1984,Fin,2,477,TA,TA,Y,268,ScreenPorch,259,NA,1,2007,WD,Abnorml,147000-179200
85,RL,?,12122,IR1,Lvl,Corner,NAmes,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CemntBd,CmentBd,Stone,210,Ex,TA,CBlock,TA,TA,Av,ALQ,867,Unf,77,944,GasA,Gd,Y,SBrkr,999,0,999,1943,1,1,0,3,1,Ex,6,0,NA,Attchd,1961,RFn,2,588,TA,TA,Y,144,OpenPorch,76,NA,7,2008,WD,Normal,147000-179200
120,RM,?,3072,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,18,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1375,1375,GasA,Ex,Y,SBrkr,1414,0,1414,2789,0,2,0,2,1,Gd,6,1,TA,Attchd,2004,Fin,2,398,TA,TA,Y,144,OpenPorch,20,NA,5,2006,WD,Normal,147000-179200
60,RL,65,10237,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2007,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,783,783,GasA,Ex,Y,SBrkr,783,701,1484,2267,0,2,1,3,1,Gd,8,1,Gd,Attchd,2005,Fin,2,393,TA,TA,Y,0,OpenPorch,72,NA,7,2007,New,Partial,147000-179200
60,RL,60,8123,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,16,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,982,982,GasA,Ex,Y,SBrkr,1007,793,1800,2782,0,2,1,3,1,TA,7,1,TA,Attchd,2000,Fin,2,463,TA,TA,Y,100,OpenPorch,63,NA,6,2009,WD,Normal,147000-179200
90,RL,60,10800,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,5,1987,1988,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,1200,GasA,TA,Y,SBrkr,1200,0,1200,2400,3,3,0,3,1,TA,5,0,NA,NA,?,NA,0,0,NA,NA,Y,120,None,0,NA,3,2009,WD,Alloca,147000-179200
20,RL,65,8450,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,108,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1349,1349,GasA,Ex,Y,SBrkr,1349,0,1349,2698,0,2,0,3,1,TA,6,0,NA,Attchd,2000,Unf,2,539,TA,TA,Y,120,OpenPorch,55,GdPrv,12,2007,WD,Normal,147000-179200
120,RL,50,8012,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,Plywood,ImStucc,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,1145,1575,GasA,Gd,Y,SBrkr,1575,0,1575,3150,1,2,0,2,1,Gd,5,0,NA,Attchd,1992,RFn,2,529,TA,TA,Y,0,EnclosedPorch,52,NA,7,2007,WD,Normal,147000-179200
20,RL,?,7153,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,78,1278,GasA,Gd,Y,SBrkr,1294,0,1294,2572,1,2,0,3,1,Gd,6,0,NA,Attchd,1991,RFn,2,496,TA,TA,Y,112,OpenPorch,51,GdWo,6,2008,WD,Normal,147000-179200
160,FV,24,2280,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,360,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,195,744,GasA,Gd,Y,SBrkr,757,744,1501,2245,0,2,1,3,1,TA,6,0,NA,Detchd,1999,Unf,2,440,TA,TA,Y,0,None,0,NA,8,2008,WD,Normal,179400-230000
75,RL,60,8400,Reg,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,'Wd Sdng','Wd Sdng',None,0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,342,720,GasA,Ex,Y,SBrkr,1052,720,2192,2912,0,2,1,4,1,Gd,8,1,Gd,Detchd,1939,Unf,1,240,TA,TA,Y,262,OpenPorch,24,NA,7,2008,WD,Normal,179400-230000
60,RL,65,9018,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Hip,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,728,728,GasA,Ex,Y,SBrkr,728,728,1456,2184,0,2,1,3,1,Gd,8,1,Gd,Attchd,2007,Fin,2,400,TA,TA,Y,100,OpenPorch,24,NA,7,2007,New,Partial,179400-230000
20,RL,63,8500,Reg,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,106,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1422,1422,GasA,Ex,Y,SBrkr,1422,0,1422,2844,0,2,0,3,1,Gd,7,0,NA,Attchd,2004,RFn,2,626,TA,TA,Y,192,OpenPorch,60,NA,11,2007,WD,Normal,179400-230000
60,RL,58,17104,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,554,Unf,100,654,GasA,Ex,Y,SBrkr,664,832,1496,2150,1,2,1,3,1,Gd,7,1,Gd,Attchd,2006,RFn,2,426,TA,TA,Y,100,OpenPorch,24,NA,9,2006,New,Partial,179400-230000
20,RL,85,11049,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,1234,1234,GasA,Ex,Y,SBrkr,1234,0,1234,2468,0,2,0,3,1,Gd,7,0,NA,Attchd,2007,RFn,2,484,TA,TA,Y,0,OpenPorch,30,NA,1,2008,WD,Normal,179400-230000
60,RL,85,11475,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,6,6,1975,1975,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,550,Unf,163,713,GasA,TA,Y,SBrkr,811,741,1552,2265,1,2,1,3,1,TA,6,1,TA,Attchd,1975,RFn,2,434,TA,TA,Y,209,OpenPorch,208,MnPrv,2,2006,WD,Normal,179400-230000
20,RL,114,10357,IR1,Lvl,Corner,SawyerW,Feedr,1Fam,1Story,7,5,1990,1991,Hip,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,172,910,GasA,Gd,Y,SBrkr,1442,0,1442,2352,1,2,0,3,1,Gd,6,1,TA,Attchd,1990,Fin,2,719,TA,TA,Y,0,OpenPorch,244,NA,5,2007,WD,Normal,179400-230000
80,RL,85,9350,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,BrkFace,None,0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,586,1219,GasA,Gd,Y,SBrkr,1265,0,1265,2484,0,2,0,3,1,Gd,6,1,Gd,Attchd,1965,RFn,2,502,TA,TA,Y,0,3SsnPorch,188,MnPrv,10,2008,WD,Normal,179400-230000
60,RL,90,11700,Reg,Lvl,Corner,NWAmes,Norm,1Fam,2Story,6,6,1968,1968,Gable,HdBoard,HdBoard,BrkFace,420,TA,TA,CBlock,TA,TA,No,ALQ,404,Unf,304,708,GasA,Gd,Y,SBrkr,708,708,1416,2124,0,2,1,3,1,TA,7,1,TA,Attchd,1968,RFn,2,776,TA,TA,Y,0,ScreenPorch,288,NA,5,2006,WD,Normal,179400-230000
20,RL,?,19900,Reg,Lvl,Inside,NAmes,PosA,1Fam,1Story,7,5,1970,1989,Gable,Plywood,Plywood,BrkFace,287,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,1035,1947,GasA,TA,Y,SBrkr,2207,0,2207,4154,1,2,0,3,1,TA,7,1,Gd,Attchd,1970,RFn,2,576,TA,TA,Y,301,None,0,NA,7,2010,WD,Normal,179400-230000
80,RL,?,7750,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,134,384,GasA,Ex,Y,SBrkr,774,656,1430,1814,0,2,1,3,1,TA,7,1,TA,BuiltIn,2000,Fin,2,400,TA,TA,Y,180,None,0,NA,4,2010,WD,Normal,179400-230000
80,RL,?,21453,IR1,Low,CulDSac,ClearCr,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,938,Unf,0,938,GasA,Ex,Y,SBrkr,988,0,988,1926,1,1,0,1,1,TA,4,2,TA,Attchd,1969,Unf,2,540,TA,TA,Y,0,3SsnPorch,260,NA,10,2006,WD,Normal,179400-230000
20,RL,78,10335,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1968,1993,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,570,Unf,891,1461,GasA,Gd,Y,SBrkr,1721,0,1721,3182,0,2,1,3,1,TA,7,1,TA,Attchd,1968,RFn,2,440,TA,TA,Y,0,EnclosedPorch,276,MnPrv,7,2006,WD,Normal,179400-230000
60,RL,72,11317,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,101,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,840,840,GasA,Ex,Y,SBrkr,840,828,1668,2508,0,2,1,3,1,Gd,8,0,NA,Attchd,2003,RFn,2,500,TA,TA,Y,144,OpenPorch,68,NA,9,2007,WD,Normal,179400-230000
120,RL,41,5395,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,733,Unf,604,1337,GasA,Gd,Y,SBrkr,1337,0,1337,2674,1,2,0,2,1,Gd,5,1,TA,Attchd,1993,RFn,2,462,TA,TA,Y,96,EnclosedPorch,238,NA,10,2008,WD,Normal,179400-230000
60,RL,63,7875,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,783,783,GasA,Ex,Y,SBrkr,807,702,1509,2292,0,2,1,3,1,Gd,8,1,Gd,Attchd,2003,Fin,2,393,TA,TA,Y,0,OpenPorch,75,NA,7,2006,WD,Normal,179400-230000
20,RL,104,11361,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,5,1976,1976,Gable,Plywood,Plywood,BrkFace,160,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,549,1193,GasA,TA,Y,SBrkr,1523,0,1523,2716,0,2,0,3,1,TA,7,1,TA,Attchd,1976,Fin,2,478,TA,TA,Y,0,ScreenPorch,189,MnPrv,5,2008,COD,Abnorml,179400-230000
20,RL,?,11200,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,5,1985,1985,Gable,'Wd Sdng','Wd Shng',BrkFace,85,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,40,1298,GasA,TA,Y,SBrkr,1298,0,1298,2596,1,2,0,3,1,Gd,5,1,TA,Attchd,1985,Unf,2,403,TA,TA,Y,165,OpenPorch,26,NA,5,2006,WD,Normal,179400-230000
20,RL,50,8049,IR1,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,54,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,256,1309,GasA,TA,Y,SBrkr,1339,0,1339,2648,1,2,0,2,1,TA,6,1,TA,Attchd,1990,Fin,2,484,Gd,Gd,Y,0,ScreenPorch,148,NA,7,2006,WD,Normal,179400-230000
20,RL,100,10175,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1964,1964,Gable,HdBoard,Plywood,BrkFace,272,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,935,1425,GasA,Gd,Y,SBrkr,1425,0,1425,2850,0,2,0,3,1,TA,7,1,Gd,Attchd,1964,RFn,2,576,TA,TA,Y,0,3SsnPorch,407,NA,7,2008,WD,Normal,179400-230000
20,RL,99,11851,Reg,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1424,1424,GasA,Ex,Y,SBrkr,1442,0,1442,2866,0,2,0,3,1,TA,5,0,NA,Attchd,1990,RFn,2,500,TA,TA,Y,0,3SsnPorch,542,NA,5,2009,WD,Normal,179400-230000
70,RL,60,13515,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,'Wd Sdng','Wd Sdng',None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,764,764,GasA,Ex,Y,FuseA,1060,764,1824,2588,0,1,0,3,1,TA,8,1,Gd,Detchd,1940,Unf,2,520,TA,TA,N,0,EnclosedPorch,126,GdPrv,7,2007,WD,Normal,179400-230000
80,RL,?,14112,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,'Wd Sdng',HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,138,1152,GasA,TA,Y,SBrkr,1152,0,1152,2304,1,1,0,3,1,TA,6,1,Gd,Attchd,1964,RFn,2,484,TA,TA,Y,227,None,0,NA,4,2010,WD,Normal,179400-230000
20,RL,48,17043,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,1Story,6,5,1979,1998,Gable,HdBoard,HdBoard,None,0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,1362,1362,GasA,TA,Y,SBrkr,1586,0,1586,2948,0,2,0,3,1,TA,7,1,TA,Attchd,1979,Unf,2,435,TA,TA,Y,192,None,0,NA,1,2009,WD,Normal,179400-230000
60,RL,100,10839,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,926,926,GasA,Ex,Y,SBrkr,926,678,1604,2530,0,2,1,3,1,TA,7,1,TA,Attchd,1997,Fin,2,470,TA,TA,Y,0,OpenPorch,36,NA,7,2008,WD,Normal,179400-230000
20,RL,78,10140,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,0,1040,GasA,Fa,Y,SBrkr,1309,0,1309,2349,1,1,1,3,1,Gd,5,1,Fa,Attchd,1974,RFn,2,484,TA,TA,Y,265,None,0,GdPrv,1,2006,WD,Normal,179400-230000
120,RL,43,3182,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,1330,1346,GasA,Ex,Y,SBrkr,1504,0,1504,2850,0,2,0,1,1,Gd,7,1,Gd,Attchd,2005,Fin,2,457,TA,TA,Y,156,None,0,NA,5,2009,WD,Normal,179400-230000
60,RL,?,8063,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,924,924,GasA,Ex,Y,SBrkr,948,742,1690,2614,0,2,1,3,1,TA,7,1,TA,Attchd,2000,RFn,2,463,TA,TA,Y,100,OpenPorch,48,NA,11,2007,WD,Abnorml,179400-230000
60,RL,?,24682,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,841,841,GasA,Ex,Y,SBrkr,892,783,1675,2516,0,2,1,3,1,TA,7,1,TA,BuiltIn,1999,Fin,2,502,TA,TA,Y,0,OpenPorch,103,NA,6,2009,WD,Normal,179400-230000
120,RH,34,4060,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,1139,1405,GasA,Ex,Y,SBrkr,1337,0,1337,2742,1,2,0,2,1,Gd,5,0,NA,Attchd,1998,Fin,2,511,TA,TA,Y,144,OpenPorch,68,NA,8,2008,COD,Abnorml,179400-230000
20,RL,73,8899,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,1316,1340,GasA,Ex,Y,SBrkr,1340,0,1340,2680,0,2,0,3,1,Gd,6,0,NA,Attchd,2007,Fin,2,396,TA,TA,Y,100,OpenPorch,30,NA,8,2007,New,Partial,179400-230000
20,RL,80,9600,Reg,Lvl,FR2,Veenker,Feedr,1Fam,1Story,6,8,1976,1976,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,978,Unf,284,1262,GasA,Ex,Y,SBrkr,1262,0,1262,2524,0,2,0,3,1,TA,6,1,TA,Attchd,1976,RFn,2,460,TA,TA,Y,298,None,0,NA,5,2007,WD,Normal,179400-230000
20,RL,?,14585,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,6,1960,1987,Gable,'Wd Sdng','Wd Sdng',BrkFace,85,TA,TA,CBlock,TA,TA,No,BLQ,594,Rec,331,1144,GasA,Ex,Y,SBrkr,1429,0,1429,2573,0,1,0,3,1,Gd,7,2,Gd,Attchd,1960,Unf,2,572,TA,TA,Y,216,OpenPorch,110,NA,6,2007,WD,Normal,179400-230000
20,FV,95,11639,Reg,Lvl,Corner,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,CemntBd,CmentBd,NA,?,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1428,1428,GasA,Ex,Y,SBrkr,1428,0,1428,2856,0,2,0,3,1,Gd,6,0,NA,Attchd,2007,Fin,2,480,TA,TA,Y,0,OpenPorch,120,NA,12,2008,New,Partial,179400-230000
20,RL,?,12546,IR1,Lvl,Corner,NWAmes,Norm,1Fam,1Story,6,7,1981,1981,Gable,MetalSd,MetalSd,BrkFace,310,Gd,Gd,CBlock,Gd,TA,No,BLQ,678,Unf,762,1440,GasA,Ex,Y,SBrkr,1440,0,1440,2880,0,2,0,3,1,Gd,7,1,TA,Attchd,1981,Fin,2,467,TA,TA,Y,0,EnclosedPorch,99,NA,4,2007,WD,Normal,179400-230000
60,RL,72,7226,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,798,798,GasA,Ex,Y,SBrkr,798,842,1640,2438,0,2,1,3,1,Gd,6,0,NA,Attchd,2003,RFn,2,595,TA,TA,Y,0,OpenPorch,45,NA,6,2008,WD,Normal,179400-230000
60,RL,?,7861,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2002,2003,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,457,Unf,326,783,GasA,Ex,Y,SBrkr,807,702,1509,2292,1,2,1,3,1,Gd,7,1,Gd,Attchd,2002,Fin,2,393,TA,TA,Y,100,OpenPorch,75,NA,6,2006,WD,Normal,179400-230000
60,RL,62,8244,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,840,840,GasA,Ex,Y,SBrkr,840,880,1720,2560,0,2,1,3,1,Gd,7,1,Gd,Attchd,2004,Fin,2,440,TA,TA,Y,100,OpenPorch,48,NA,5,2007,WD,Normal,179400-230000
160,FV,35,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,241,691,GasA,Ex,Y,SBrkr,713,739,1452,2143,1,2,1,3,1,Gd,6,0,NA,Detchd,1999,Unf,2,506,TA,TA,Y,0,OpenPorch,34,NA,3,2006,WD,Normal,179400-230000
20,RL,47,12416,IR1,Lvl,Inside,Timber,Norm,1Fam,1Story,6,5,1986,1986,Gable,VinylSd,Plywood,Stone,132,TA,TA,CBlock,Gd,Fa,No,ALQ,1398,LwQ,0,1606,GasA,TA,Y,SBrkr,1651,0,1651,3257,1,2,0,3,1,TA,7,1,TA,Attchd,1986,Fin,2,616,TA,TA,Y,192,None,0,NA,11,2008,WD,Normal,179400-230000
60,RL,?,7472,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,HdBoard,BrkFace,138,TA,TA,CBlock,TA,TA,No,ALQ,626,Unf,99,725,GasA,Gd,Y,SBrkr,725,754,1479,2204,1,1,1,4,1,Gd,7,0,NA,Attchd,1972,Fin,2,484,TA,TA,Y,0,OpenPorch,32,NA,6,2007,WD,Normal,179400-230000
50,RL,60,9120,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,'Wd Sdng','Wd Sdng',None,0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,697,1026,GasA,Ex,Y,SBrkr,1133,687,1820,2846,1,2,0,4,1,TA,8,0,NA,Detchd,1925,Unf,1,240,TA,TA,N,0,OpenPorch,100,GdPrv,6,2008,WD,Normal,179400-230000
60,RL,60,15384,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,64,788,GasA,Ex,Y,SBrkr,788,702,1490,2278,1,2,1,3,1,Gd,8,1,Gd,Attchd,2004,Fin,2,388,TA,TA,Y,100,OpenPorch,75,NA,2,2008,WD,Normal,179400-230000
80,RL,?,7750,Reg,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,55,408,GasA,Ex,Y,SBrkr,779,640,1419,1827,1,2,1,3,1,Gd,7,1,TA,BuiltIn,2002,Fin,2,527,TA,TA,Y,120,None,0,NA,3,2009,WD,Normal,179400-230000
60,RL,130,40094,IR1,Bnk,Inside,Edwards,PosN,1Fam,2Story,10,5,2007,2008,Hip,CemntBd,CmentBd,Stone,762,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,Unf,878,3138,GasA,Ex,Y,SBrkr,3138,1538,4676,7814,1,3,1,3,1,Ex,11,1,Gd,BuiltIn,2007,Fin,3,884,TA,TA,Y,208,OpenPorch,406,NA,10,2007,New,Partial,179400-230000
20,RL,67,10083,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,?,Gd,TA,PConc,Gd,TA,No,GLQ,833,Unf,343,1176,GasA,Ex,Y,SBrkr,1200,0,1200,2376,1,2,0,2,1,Gd,5,0,NA,Attchd,2003,RFn,2,555,TA,TA,Y,0,OpenPorch,41,NA,8,2009,WD,Normal,179400-230000
60,RL,74,10141,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,40,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,832,832,GasA,Gd,Y,SBrkr,885,833,1718,2550,0,2,1,3,1,TA,7,1,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,ScreenPorch,385,NA,12,2009,WD,Normal,179400-230000
